Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,outwith,co,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,10552.6939396801,10552.6939396801,10552.6939396801,1
ie,terrestrial,co,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,1498.55375448921,1498.55375448921,1498.55375448921,1
ie,sea,co,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,12.0049297229385,12.0049297229385,12.0049297229385,1
ie,outwith,co,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,50.6821707928171,50.6821707928171,50.6821707928171,1
uk,terrestrial,co,masked,2021,2024,sec10,J_Waste,9,Waste,annual,26613.7509344037,26613.7509344037,26613.7509344037,1
uk,sea,co,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0.356192644735284,0.356192644735284,0.356192644735284,1
uk,outwith,co,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,co,masked,2021,2024,sec10,J_Waste,9,Waste,annual,122.95020683666,122.95020683666,122.95020683666,1
ie,sea,co,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,co,masked,2021,2024,sec10,J_Waste,9,Waste,annual,9.99177401871314e-05,9.99177401871314e-05,9.99177401871314e-05,1
uk,terrestrial,co,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,sea,co,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,outwith,co,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,co,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,sea,co,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,co,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,co,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,co,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,co,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,co,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,sea,co,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,outwith,co,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,co,masked,2021,2024,sec13,M_Other,11,Other,annual,49531.8422735125,49531.8422735125,49531.8422735125,1
uk,sea,co,masked,2021,2024,sec13,M_Other,11,Other,annual,0.443751938582314,0.443751938582314,0.443751938582314,1
uk,outwith,co,masked,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,co,masked,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,co,masked,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,co,masked,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
