Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,sea,nox,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,3.10294272052737,3.10294272052737,3.10294272052737,1
uk,outwith,nox,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,nox,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,958.336902792586,958.336902792586,958.336902792586,1
ie,sea,nox,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,nox,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,nox,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,nox,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,nox,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,nox,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,34858.6232245992,34858.6232245992,34858.6232245992,1
ie,sea,nox,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,outwith,nox,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,nox,masked,2021,2024,sec13,M_Other,11,Other,annual,1672.30356095985,1672.30356095985,1672.30356095985,1
uk,sea,nox,masked,2021,2024,sec13,M_Other,11,Other,annual,0.0127125007960466,0.0127125007960466,0.0127125007960466,1
uk,outwith,nox,masked,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,nox,masked,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,nox,masked,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,nox,masked,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
