Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
sea,nh3,grouped,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.00154145848830131,0.00154145848830131,0.00154145848830131,1
ow,nh3,grouped,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,nh3,grouped,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,nh3,grouped,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
sea,nh3,grouped,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ow,nh3,grouped,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,nh3,grouped,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,nh3,grouped,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
sea,nh3,grouped,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ow,nh3,grouped,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,nh3,grouped,2021,2024,sec09,I_Offroad,8,Offroad,annual,38.3798186294344,38.3798186294344,38.3798186294344,1
ie,nh3,grouped,2021,2024,sec09,I_Offroad,8,Offroad,annual,1.52358339836377,1.52358339836377,1.52358339836377,1
sea,nh3,grouped,2021,2024,sec09,I_Offroad,8,Offroad,annual,5.71523338982245,5.71523338982245,5.71523338982245,1
ow,nh3,grouped,2021,2024,sec09,I_Offroad,8,Offroad,annual,34.7340500235581,34.7340500235581,34.7340500235581,1
uk,nh3,grouped,2021,2024,sec10,J_Waste,9,Waste,annual,7741.15512009079,7741.15512009079,7741.15512009079,1
ie,nh3,grouped,2021,2024,sec10,J_Waste,9,Waste,annual,106.389270728922,106.389270728922,106.389270728922,1
sea,nh3,grouped,2021,2024,sec10,J_Waste,9,Waste,annual,0.347126532248768,0.347126532248768,0.347126532248768,1
ow,nh3,grouped,2021,2024,sec10,J_Waste,9,Waste,annual,8.85999484463141e-05,8.85999484463141e-05,8.85999484463141e-05,1
uk,nh3,grouped,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,231466.604084927,231466.604084927,231466.604084927,1
ie,nh3,grouped,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,61445.0890472666,61445.0890472666,61445.0890472666,1
sea,nh3,grouped,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,4.92759445624866,4.92759445624866,4.92759445624866,1
ow,nh3,grouped,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,nh3,grouped,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,nh3,grouped,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,67871.374234151,67871.374234151,67871.374234151,1
sea,nh3,grouped,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ow,nh3,grouped,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,nh3,grouped,2021,2024,sec13,M_Other,11,Other,annual,26190.1405580126,26190.1405580126,26190.1405580126,1
ie,nh3,grouped,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
sea,nh3,grouped,2021,2024,sec13,M_Other,11,Other,annual,309.264627392845,309.264627392845,309.264627392845,1
ow,nh3,grouped,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
