Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
ow,nox,grouped,2022,2024,sec07,G_Shipping,8,Shipping,annual,1395.5908610667,1395.5908610667,1395.5908610667,1
uk,nox,grouped,2022,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,nox,grouped,2022,2024,sec08,H_Aviation,8,Aviation,annual,1353.83943624968,1353.83943624968,1353.83943624968,1
sea,nox,grouped,2022,2024,sec08,H_Aviation,8,Aviation,annual,0.00690214632080067,0.00690214632080067,0.00690214632080067,1
ow,nox,grouped,2022,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,nox,grouped,2022,2024,sec09,I_Offroad,8,Offroad,annual,83282.2286429317,83282.2286429317,83282.2286429317,1
ie,nox,grouped,2022,2024,sec09,I_Offroad,8,Offroad,annual,4930.02257890098,4930.02257890098,4930.02257890098,1
sea,nox,grouped,2022,2024,sec09,I_Offroad,8,Offroad,annual,33448.1870520326,33448.1870520326,33448.1870520326,1
ow,nox,grouped,2022,2024,sec09,I_Offroad,8,Offroad,annual,209584.37457934,209584.37457934,209584.37457934,1
uk,nox,grouped,2022,2024,sec10,J_Waste,9,Waste,annual,3405.72006317915,3405.72006317915,3405.72006317915,1
ie,nox,grouped,2022,2024,sec10,J_Waste,9,Waste,annual,18.28092024,18.28092024,18.28092024,1
sea,nox,grouped,2022,2024,sec10,J_Waste,9,Waste,annual,0.046149387626519,0.046149387626519,0.046149387626519,1
ow,nox,grouped,2022,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,nox,grouped,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,24087.3764633048,24087.3764633048,24087.3764633048,1
ie,nox,grouped,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,956.084012244134,956.084012244134,956.084012244134,1
sea,nox,grouped,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,2.79273199322453,2.79273199322453,2.79273199322453,1
ow,nox,grouped,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,nox,grouped,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,nox,grouped,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,32856.7535882639,32856.7535882639,32856.7535882639,1
sea,nox,grouped,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ow,nox,grouped,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,nox,grouped,2022,2024,sec13,M_Other,11,Other,annual,1774.83863700813,1774.83863700813,1774.83863700813,1
ie,nox,grouped,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
sea,nox,grouped,2022,2024,sec13,M_Other,11,Other,annual,0.0134919509307695,0.0134919509307695,0.0134919509307695,1
ow,nox,grouped,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
