Pollutant,GNFR,ISO2,RepTot_2019,RepTot_2020,RepTot_2021,MapTot,rep21_to_rep19,map21_to_rep21
pm25,A_PublicPower,MC,0.000100896707947557,0.000291568763008796,0.000125910084955613,0.000125910084955613,0.801339368352631,1
pm25,A_PublicPower,MD,0.067871489204,0.0801339196775327,,0.0596174516173362,,
pm25,A_PublicPower,ME,0.157497679012346,0.169118419753086,0.15264,0.120928,1.0318244170096,0.792243186582809
pm25,A_PublicPower,MK,1.03339911451619,1.06595897435897,0.816503247863248,0.816503247863249,1.2656399312808,1
pm25,A_PublicPower,MT,0.00472241997873465,0.00777006003943729,0.00722695080079955,0.00722695080079955,0.653445707449978,1
pm25,A_PublicPower,NL,0.126231925,0.100350036,0.134703572,0.134703572,0.937108965454902,1
pm25,A_PublicPower,NO,1.4469476243,1.3039006841,1.6810077884,1.6810077884,0.860761999013234,1
pm25,A_PublicPower,NOA,,,,15.353199582777,,
pm25,A_PublicPower,PL,3.81132890818133,3.42778825514848,3.26113950044549,3.26113950044548,1.16871078580376,0.999999999999998
pm25,A_PublicPower,PT,0.410464207173502,0.381314360870882,0.373537730041081,0.373537730041081,1.0988560837706,1
pm25,A_PublicPower,RO,1.7122805408359,1.60710158670604,1.31674957973427,1.31674957973427,1.30038434580815,1
pm25,A_PublicPower,RS,0.976991183443752,1.0262186268185,1.00914825820908,1.00914825820908,0.968134439609105,1
pm25,A_PublicPower,RU,50.5003161836,43.6927008835692,,43.8472936074643,,
pm25,A_PublicPower,RUE,,,,11.1851573671821,,
pm25,A_PublicPower,SE,0.76890316213444,0.66449986285613,0.80749433972997,0.80749433972997,0.952208732994419,1
pm25,A_PublicPower,SI,0.263158094581869,0.270028083304135,0.253780597321701,0.253780597321701,1.03695119863037,1
pm25,A_PublicPower,SK,0.138756525,0.137543007,0.131218418,0.131218418,1.05744701936583,1
pm25,A_PublicPower,TJ,,,,1.1179811076849,,
pm25,A_PublicPower,TM,,,,0.696985900228838,,
pm25,A_PublicPower,TR,7.9958159782,8.7551152292,11.827551813,32.759896,0.676033054398593,2.76979517975923
pm25,A_PublicPower,UA,42.28616,36.69374,12.66407,3.459436,3.3390655610716,0.273169368141522
pm25,A_PublicPower,UZ,,,,2.01029099208626,,
pm25,B_Industry,AL,40.96788047264,40.96788047264,40.96788047264,1.457754,1,0.0355828513260174
pm25,B_Industry,AM,0.010120123032,0.010537977144,0.01141613952,1.078342,0.88647506578476,94.4576753035339
pm25,B_Industry,AST,,,,94.5959929285368,,
pm25,B_Industry,AT,2.2642011682244,2.21136147642697,2.23355496138264,2.23355496138265,1.01372082056257,1
pm25,B_Industry,AZ,,,,7.927378,,
pm25,B_Industry,BA,,,,5.021338,,
pm25,B_Industry,BE,3.38142300157419,3.53048231072555,3.52224869168476,3.52224869168476,0.960018243333292,1
pm25,B_Industry,BG,3.00935824293965,2.20099837777076,2.64331998509339,2.64331998509339,1.13847671107186,1
pm25,B_Industry,BY,8.4033,9.0053,9.7983,19.54316,0.857628364103977,1.9945459926722
pm25,B_Industry,CA,570.68210831341,569.083507426453,575.630337893376,,0.991403806828398,
pm25,B_Industry,CH,1.13151295234318,1.08916690378243,1.14151843757301,1.14151843757301,0.991234933312945,1
pm25,B_Industry,CY,0.255789418022807,0.264893989961475,0.307011474636577,0.337473340475797,0.833159146007804,1.09922061015888
pm25,B_Industry,CZ,1.89422861167076,1.74625491159846,1.77859430853076,1.77859430853076,1.06501443448086,1
pm25,B_Industry,DE,21.1641643215392,20.5123374232885,20.963004760192,20.963004760192,1.00959593167336,1
pm25,B_Industry,DK,0.696437429921488,0.773676352772103,0.704392047647002,0.704392047647002,0.988707115941916,1
pm25,B_Industry,EE,0.705506,0.8235365,0.7420142419,0.742014241899999,0.950798462026123,0.999999999999998
pm25,B_Industry,ES,16.9819284985667,16.4526967166018,16.7389955878626,16.7389955878626,1.01451299209854,1
pm25,B_Industry,FI,2.3757047086861,2.33756568662812,2.05431671376973,2.05431671376973,1.15644520280742,1
pm25,B_Industry,FR,19.9892183116982,17.7226359060033,19.7517372353961,19.7517372353961,1.01202330070879,1
pm25,B_Industry,GB,29.473668132832,30.687390885296,31.516628432794,31.516628432794,0.935178335959432,1
pm25,B_Industry,GE,1.164011262694,1.03687877587124,1.284191817722,1.11002,0.906415417564967,0.864372428387716
pm25,B_Industry,GR,3.75628678287375,3.82521242037575,3.69548216215314,3.69548216215315,1.01645377194438,1
pm25,B_Industry,HR,1.44694034711952,3.05375222556077,,3.05375222556077,,
pm25,B_Industry,HU,2.76879178029942,2.40849123181298,2.39973090477772,2.39973090477772,1.15379260849078,1
pm25,B_Industry,IE,2.4113285883956,2.44412911403289,2.62741944191765,2.62741944191766,0.917755478978897,1
pm25,B_Industry,IS,0.455580814601207,0.443316565956165,0.443976947702733,0.443976947702734,1.02613619233727,1
pm25,B_Industry,IT,16.1968728755606,16.3679873730862,15.18214456728,15.18214456728,1.06683695467289,1
pm25,B_Industry,KG,,,,3.28365,,
pm25,B_Industry,KZ,41.6131065617764,36.5333995431241,52.41178771145,,0.79396464762612,
pm25,B_Industry,KZT,,,,59.2509600000001,,
pm25,B_Industry,LI,0.000335032724518056,0.000332209198658134,0.000331153535602248,0.000331153535602248,1.01171417031303,1
pm25,B_Industry,LT,1.86877436992654,2.02204974515086,1.73118042684709,1.73118042684709,1.07947983985126,0.999999999999999
pm25,B_Industry,LU,0.188572195601498,0.224561098878648,0.383132627823811,0.38313262782381,0.492185164893384,0.999999999999997
pm25,B_Industry,LV,1.82748812447233,1.8686903274091,2.1383745471583,2.1383745471583,0.854615542866843,1
pm25,B_Industry,MC,0.000746395211161801,0.000743014110030734,0.000770128060285424,0.000770128060285424,0.96918324321954,1
pm25,B_Industry,MD,0.639200146,0.90402702,,0.561465266562966,,
pm25,B_Industry,ME,0.14713982202,0.140541811422,0.136056077368,0.163358,1.08146453187843,1.20066668950152
pm25,B_Industry,MK,1.05559880001809,0.781461473833867,0.868458157378292,0.868458157378293,1.21548607845972,1
pm25,B_Industry,MT,0.119454491959781,0.150503602136125,0.120688705396658,0.120688705396658,0.989773579616911,1
pm25,B_Industry,NL,4.433238438,4.074879039,4.215704447,4.215704447,1.05160086380221,1
pm25,B_Industry,NO,5.2230187898,5.3592129274,5.1339310385,5.1339310385,1.01735273626231,1
pm25,B_Industry,NOA,,,,35.2584293926612,,
pm25,B_Industry,PL,17.9771572880427,16.1317752376237,17.0220828314879,17.0220828314879,1.05610796669301,1
pm25,B_Industry,PT,16.7433955437036,16.5120869111333,17.1627868680599,17.1627868680599,0.975563914673042,1
pm25,B_Industry,RO,7.35633894099274,6.68362565585964,7.15747200954799,7.157472009548,1.02778452101237,1
pm25,B_Industry,RS,3.32746126306049,3.18628809731768,2.9388496560767,2.9388496560767,1.13223255779017,1
pm25,B_Industry,RU,95.9773800465033,96.5052319694945,,96.8466850355349,,
pm25,B_Industry,RUE,,,,7.3825782910574,,
pm25,B_Industry,SE,3.77290989347202,3.779579431421,3.05869028958432,3.05869028958434,1.23350504178858,1.00000000000001
pm25,B_Industry,SI,0.99565241297363,0.997021443287855,1.0797982836508,1.07979828365081,0.922072601937584,1.00000000000001
pm25,B_Industry,SK,1.04152763760484,0.971129565712858,1.01942131252188,1.01942131252188,1.0216851706075,1
pm25,B_Industry,TJ,,,,5.26215487540925,,
pm25,B_Industry,TM,,,,3.28059904391014,,
pm25,B_Industry,TR,73.7037681862,81.3496234434,84.2025362254335,143.098554,0.875315299160047,1.69945657713784
pm25,B_Industry,UA,84.88649,81.19191,4.23719,175.538082,20.0336756199274,41.4279468232485
pm25,B_Industry,UZ,,,,9.46211208068063,,
pm25,I_Offroad,AL,0.1054526654,0.1054526654,0.1054526654,0.125726,1,1.19225056591125
pm25,I_Offroad,AST,,,,10.8793607317354,,
pm25,I_Offroad,AT,0.810100974967514,0.743050619548586,0.695953456962377,0.695953456962377,1.16401602271416,1
pm25,I_Offroad,AZ,,,,4.380774,,
pm25,I_Offroad,BE,0.639202391150196,0.614962015215205,0.604228095161985,0.604228095161985,1.05788260471211,1
pm25,I_Offroad,BG,0.146854870095498,0.142846771205486,0.14888479217373,0.14888479217373,0.986365819849059,1
pm25,I_Offroad,BY,1.3812,1.541,1.1324,2.591166,1.21971034969975,2.28820734722713
pm25,I_Offroad,CA,22.066549892856,19.1359712784236,18.7217796893301,,1.1786566372978,
pm25,I_Offroad,CH,0.8480815526685,0.793890149897164,0.783166692721534,0.783166692721534,1.08288766689169,1
pm25,I_Offroad,CY,0.0282085700778421,0.0302998917152902,0.0301932861681333,0.0301932861681333,0.934266310754014,1
pm25,I_Offroad,CZ,1.2751830977892,1.26226294916042,1.23184831971284,1.23184831971284,1.03517866394985,1
pm25,I_Offroad,DE,9.00179780604848,8.7831936617973,8.19517159777676,8.19517159777675,1.09842700651815,0.999999999999998
pm25,I_Offroad,DK,0.670537493846399,0.60338553105628,0.566432809265533,0.566432809265533,1.18378999746829,0.999999999999999
pm25,I_Offroad,EE,0.081703,0.073585,0.05523,0.0552300000000001,1.47932283179431,1
pm25,I_Offroad,ES,2.41620437177011,2.06689802605544,2.14370642179614,2.12864564079614,1.12711533034717,0.992974419982666
pm25,I_Offroad,FI,0.800883142867481,0.722950148154219,0.679308759038994,0.679308759038987,1.17896778484128,0.99999999999999
pm25,I_Offroad,FR,6.50030982471495,6.09928174535326,5.66785233015563,5.66785233015562,1.14687353270131,0.999999999999998
pm25,I_Offroad,GB,2.782718831969,2.075107375433,2.250339260758,2.25033926075799,1.23657747100394,0.999999999999998
pm25,I_Offroad,GE,0.0346854,0.0175687,0.0188187,0.385886,1.84313475426039,20.5054546807165
pm25,I_Offroad,GR,0.3354676723,0.4432598907,0.348588527026667,0.348588527026667,0.962360050003415,1
pm25,I_Offroad,HR,0.172573525064676,0.14814111736224,,0.14814111736224,,
pm25,I_Offroad,HU,0.441125315800135,0.386360823609675,0.344238384278148,0.344238384278148,1.28145301612763,1
pm25,I_Offroad,IE,0.171246270659598,0.143906665743672,0.139544415930474,0.139544415930474,1.2271811058704,1
pm25,I_Offroad,IS,0.33295934003281,0.207784905296,0.22861492,0.228614920000001,1.4564199923295,1.00000000000001
pm25,I_Offroad,IT,2.73993372597395,2.4535221412934,1.72382586865028,1.72382586865028,1.58944924531111,1
pm25,I_Offroad,KZ,1.60984198055015,1.62663916882379,1.61,,0.999901851273385,
pm25,I_Offroad,KZT,,,,5.59811200000001,,
pm25,I_Offroad,LI,0.00121499829548368,0.00116758146612283,0.00108797979004636,0.00108797979004636,1.11674711846615,1
pm25,I_Offroad,LT,0.113690464869896,0.101861291871117,0.0995178215292059,0.0995178215292059,1.14241311880537,1
pm25,I_Offroad,LU,0.0307613519845395,0.0285135276227936,0.0265752499777747,0.0265752499777747,1.15751881958837,1
pm25,I_Offroad,LV,0.254154625493283,0.226440868904207,0.224296111362124,0.224296111362124,1.13312096206141,1
pm25,I_Offroad,MC,0.000819802808832684,0.000881410087412536,0.00073492791067259,0.00073492791067259,1.1154873790035,1
pm25,I_Offroad,MD,0.180163178145586,0.197449650523156,,0.158253040890798,,
pm25,I_Offroad,MK,0.108924700863586,0.105415172411302,0.105106220203382,0.105106220203382,1.03632973056033,1
pm25,I_Offroad,MT,0.0526024655139732,0.0360845738904938,0.0649647036594394,0.0649647036594394,0.809708388569399,1
pm25,I_Offroad,NL,1.526237793,1.488025104,1.330594051,1.330594051,1.14703488404519,1
pm25,I_Offroad,NO,1.1186797707,1.1496156502,1.1774873952,1.1774873952,0.950056684479403,0.999999999999998
pm25,I_Offroad,NOA,,,,1.95837077499306,,
pm25,I_Offroad,PL,1.42243111977457,1.27585794343074,1.29414212106741,1.29414212106741,1.09913053336163,1
pm25,I_Offroad,PT,0.63436391013225,0.692074282469296,0.793166028040671,0.793166028040672,0.799787040424936,1
pm25,I_Offroad,RO,0.517065214233507,0.437230387832045,0.459327700035572,0.459327700035571,1.12570004855676,0.999999999999998
pm25,I_Offroad,RS,0.303677966,0.351721275,0.410209786,0.410209786,0.740299174627687,1
pm25,I_Offroad,RU,10.5603089836906,10.8927916176102,,10.9313322958684,,
pm25,I_Offroad,RUE,,,,1.12103998124581,,
pm25,I_Offroad,SE,1.00140102428408,0.948206805010378,0.892693962013194,0.892693962013193,1.12177416549982,1
pm25,I_Offroad,SI,0.350786344164061,0.322119431774384,0.307936349288501,0.307936349288501,1.13915211690522,1
pm25,I_Offroad,SK,0.19579593564769,0.181444559522324,0.203861581983164,0.203861581983164,0.960435672788313,1
pm25,I_Offroad,TJ,,,,4.15975021279424,,
pm25,I_Offroad,TM,,,,2.59332400776905,,
pm25,I_Offroad,TR,0.1646125956,0.1308085924,0.1460172996,3.15123600000001,1.12734995134782,21.5812510478725
pm25,I_Offroad,UA,0.1892,0.1364,,10.632364,,
pm25,I_Offroad,UZ,,,,7.47982977943671,,
pm25,H_Aviation,AL,,,,0.00039,,
pm25,H_Aviation,AM,,,,0.00443,,
pm25,H_Aviation,AST,,,,0.0804185283745041,,
pm25,H_Aviation,AT,0.137279693573465,0.0538803764478569,0.0627555574884252,0.0627555574884252,2.18753046052989,1
pm25,H_Aviation,BA,,,,0.000114,,
pm25,H_Aviation,BE,0.0135979443720882,0.00778566272623764,0.0097187512768721,0.0097187512768721,1.39914521780668,1
pm25,H_Aviation,BG,0.000344972,0.0002039711,0.0002246083,0.0002246083,1.53588268999854,0.999999999999999
pm25,H_Aviation,BY,0.0024,0.0017,0.0024,,1,
pm25,H_Aviation,CA,0.277625637050779,0.171881284619359,0.1958401869077,,1.41761321531839,
pm25,H_Aviation,CH,0.020146179362624,0.00766656347186654,0.00860501434246204,0.00860501434246204,2.34121392026173,1
pm25,H_Aviation,CY,0.0037301122280987,0.00157522091343663,0.002099365242,0.002099365242,1.77678097811372,0.999999999999998
pm25,H_Aviation,CZ,0.00796558111279982,0.00336287935444509,0.00355122579436389,0.00355122579436389,2.2430511530531,1
pm25,H_Aviation,DE,0.0965926127976334,0.0444026938880041,0.0470818335564509,0.0470818335564509,2.05158987025897,1
pm25,H_Aviation,DK,0.0120848738366043,0.00449866606132954,0.00472336387940432,0.00472336387940432,2.55853119623051,1
pm25,H_Aviation,EE,0.00048,0.000197,0.000321,0.000321,1.49532710280374,1
pm25,H_Aviation,ES,0.062730992774973,0.023690496532974,0.0353518454072137,0.0353518454072137,1.77447576080915,1
pm25,H_Aviation,FI,0.00970939383952191,0.0033343135810807,0.00306203714473511,0.00306203714473511,3.17089355242353,1
pm25,H_Aviation,FR,0.143868799075913,0.062589986227315,0.078997460817494,0.0789974608174941,1.82118257456768,1
pm25,H_Aviation,GB,0.179543806203,0.071221454141,0.068479640831,0.068479640831,2.62185671572218,1
pm25,H_Aviation,GE,,,,0.00263,,
pm25,H_Aviation,GR,0.021059415166731,0.00847536992769837,0.015225509595,0.015225509595,1.38316652295479,1
pm25,H_Aviation,HR,0.00269241345,0.000836003626,,0.000836003626000001,,
pm25,H_Aviation,HU,0.006494183449,0.002290912458,0.002449085967,0.002449085967,2.65167639540029,1
pm25,H_Aviation,IE,0.011847096866,0.003944718443,0.004028586823,0.004028586823,2.94075748805079,1
pm25,H_Aviation,IS,0.00367629603557659,0.0011524277938978,0.00166455350934706,0.00166455350934706,2.20857786483455,1
pm25,H_Aviation,IT,0.05861194741123,0.0238798005184726,0.0325446958091409,0.0325446958091409,1.80096774463529,1
pm25,H_Aviation,KG,,,,0.003872,,
pm25,H_Aviation,KZT,,,,0.0525819999999999,,
pm25,H_Aviation,LI,5.2976e-06,3.7808e-06,3.92e-06,3.92e-06,1.35142857142857,1
pm25,H_Aviation,LT,0.00152860917779842,0.00068181713128502,0.00080378706894239,0.00080378706894239,1.90175885736721,1
pm25,H_Aviation,LU,0.0056671376755,0.003082156924,0.00365847150375,0.00365847150375,1.54904518722944,1
pm25,H_Aviation,LV,0.001665914,0.00099061,0.00106803,0.00106803,1.55980075466045,0.999999999999997
pm25,H_Aviation,MD,0.0075782864506,0.0011692859,,0.00665667029130596,,
pm25,H_Aviation,ME,0.00171332,0.00171332,0.00171332,4e-04,1,0.233464851866552
pm25,H_Aviation,MK,0.0032880679498,0.0013861255908,0.0022642611192,0.0022642611192,1.45215934766469,1
pm25,H_Aviation,NL,0.032317931,0.016531136,0.018776554,0.018776554,1.72118542092441,0.999999999999999
pm25,H_Aviation,NO,0.0193703009,0.0112923593,0.0126429942,0.0126429942,1.53209758650368,1
pm25,H_Aviation,NOA,,,,0.076686900558258,,
pm25,H_Aviation,PL,0.0116855442403556,0.00577388245080836,0.00690736176438497,0.00690736176438497,1.691752168043,1
pm25,H_Aviation,PT,1.93008608312351,0.816462436475684,1.0117215485957,1.0117215485957,1.90772459655775,1
pm25,H_Aviation,RO,0.010233422187,0.004588377535,0.005425435697,0.005425435697,1.8861936180828,1
pm25,H_Aviation,RS,0.00507388,0.00262787,0.00372246,0.00372246,1.36304486817857,1
pm25,H_Aviation,RU,0.0362616,0.095860424,,0.0961995956181471,,
pm25,H_Aviation,RUE,,,,0.0190298181539681,,
pm25,H_Aviation,SE,0.0284265999999744,0.010745119999978,0.01168532999997,0.01168532999997,2.43267413073036,0.999999999999999
pm25,H_Aviation,SI,0.00068600001223128,0.000245372203751229,0.00027079953017648,0.000270799530176481,2.53323929987698,1
pm25,H_Aviation,SK,0.00113409947131516,0.000504560484647819,0.00039760142,0.00039760142,2.85235266844661,1
pm25,H_Aviation,TJ,,,,0.0130851958621532,,
pm25,H_Aviation,TM,,,,0.00815773804670052,,
pm25,H_Aviation,TR,,,,0.0393240000000001,,
pm25,H_Aviation,UA,,,,0.00035,,
pm25,H_Aviation,UZ,,,,0.0235290660911463,,
pm25,O_AviCruise,AT,0.877374337275583,0.311966510781531,0.366430037431157,,2.39438432347517,
pm25,O_AviCruise,BE,0.186091573054,0.136493096418,0.154221246418,,1.20665328141376,
pm25,O_AviCruise,BG,0.0020571823,0.0011862045,0.0014156217,,1.45320059730647,
pm25,O_AviCruise,BY,0.0325,0.0242,0.0343,,0.947521865889213,
pm25,O_AviCruise,CA,0.967611531095443,0.466536487846195,0.513768354507606,,1.88336148500777,
pm25,O_AviCruise,CH,0.0239157391610815,0.0259576787755056,0.0270415150710952,,0.884408255166337,
pm25,O_AviCruise,CY,0.0520286746552289,0.0220400109508476,0.013702170315,,3.79711195081791,
pm25,O_AviCruise,CZ,0.068,0.068,0.068,,1,
pm25,O_AviCruise,DE,1.4433607895033,0.674984340714839,0.887826454381354,,1.6257240166481,
pm25,O_AviCruise,DK,0.166436677959702,0.046538758420387,0.0546236230451455,,3.04697251264613,
pm25,O_AviCruise,EE,0.011857,0.004251,0.007804,,1.51934905176832,
pm25,O_AviCruise,ES,0.771751654719198,0.279113948520439,0.444173511081528,,1.73750040347981,
pm25,O_AviCruise,FI,0.176972505461868,0.0645544029474616,0.0636939756145623,,2.77848106911711,
pm25,O_AviCruise,FR,0.527473324050397,0.225365760453436,0.264114185629849,,1.99714120918004,
pm25,O_AviCruise,GB,2.251053779465,0.910022581785,0.823898985967,,2.73219632237193,
pm25,O_AviCruise,GR,0.225523875411978,0.0854887658475612,0.172114194461,,1.3103153758947,
pm25,O_AviCruise,HR,0.03380677755,0.00944259225,,,,
pm25,O_AviCruise,HU,0.07592113362,0.026492772773,0.026492772773,,2.86572999627184,
pm25,O_AviCruise,IE,0.153247353301487,0.0551891122590001,0.0639967189424949,,2.39461265880192,
pm25,O_AviCruise,IS,0.0535218325409073,0.0168956854787268,0.0267456973346432,,2.00113804741152,
pm25,O_AviCruise,IT,1.01886183719628,0.334697750718747,0.452462721888428,,2.25181387970238,
pm25,O_AviCruise,LT,0.0209594609460996,0.00922033933434201,0.0115634835368098,,1.81255595507874,
pm25,O_AviCruise,LU,0.0522792495672827,0.0486815694205882,0.055402986172191,,0.943617901836558,
pm25,O_AviCruise,LV,0.0278901914515159,0.00975395574931729,0.0134908143540847,,2.06734676791927,
pm25,O_AviCruise,MD,0.0060886164506,0.0002718509,,,,
pm25,O_AviCruise,NO,0.1145158178,0.0477016936,0.0504427061,,2.27021559019808,
pm25,O_AviCruise,PL,0.200892273598984,0.0924122787119761,0.113148137816043,,1.77548015792886,
pm25,O_AviCruise,RO,0.124097130193,0.057811100192,0.068473202832,,1.8123459260037,
pm25,O_AviCruise,RS,0.0144968,0.0075082,0.0075082,,1.93079566340801,
pm25,O_AviCruise,SE,0.18340565014739,0.06590756587752,0.06921111720319,,2.6499449446676,
pm25,O_AviCruise,SI,0.0034056599470267,0.00141227479436255,0.00128481411501593,,2.65070246911513,
pm25,O_AviCruise,SK,0.0095579243260153,0.0095579243260153,0.003773777312,,2.53272080883592,
pm25,F_RoadTransport,AL,,,,0.563036,,
pm25,F_RoadTransport,AM,,,,1.770874,,
pm25,F_RoadTransport,AST,,,,56.3530175989261,,
pm25,F_RoadTransport,AT,2.35308066020497,2.00988215302153,1.96237540676515,1.96237540676515,1.19909811960183,1
pm25,F_RoadTransport,AZ,,,,17.344226,,
pm25,F_RoadTransport,BA,,,,1.001516,,
pm25,F_RoadTransport,BE,2.91110876244859,2.35043119875261,2.4273851660267,2.4273851660267,1.1992776437757,1
pm25,F_RoadTransport,BG,2.55997673274593,2.31267415456537,2.47716300992638,2.47716300992638,1.03343087333684,1
pm25,F_RoadTransport,BY,2.4334,2.4522,2.6203,2.23128,0.928672289432508,0.851536083654542
pm25,F_RoadTransport,CA,9.69470086318133,8.37999827584207,8.60258467457846,,1.12695209985322,
pm25,F_RoadTransport,CH,1.2924883657057,1.16756011888635,1.17357836220068,1.17357836220068,1.10132259364602,1
pm25,F_RoadTransport,CY,0.320215131499882,0.257475311498604,0.293805809671218,0.293805809671218,1.08988699664659,1
pm25,F_RoadTransport,CZ,2.69134499132909,2.4701558407987,2.61743271927961,2.61743271927961,1.02823846110926,1
pm25,F_RoadTransport,DE,18.5224138492253,16.2250163090201,15.9644414150898,15.9644414150898,1.16022937274321,1
pm25,F_RoadTransport,DK,1.40119088823636,1.24338989398163,1.23810155021729,1.23810155021729,1.13172533221564,1
pm25,F_RoadTransport,EE,0.961539,0.919461,0.910865,0.910865,1.05563283252732,1
pm25,F_RoadTransport,ES,14.479569005,11.461668953,12.927492363,12.927492363,1.12006014766191,1
pm25,F_RoadTransport,FI,1.81062580398158,1.66644145032184,1.59392102997584,1.59392102997584,1.13595703295854,1
pm25,F_RoadTransport,FR,17.950808062725,14.0744306256702,14.8431453375858,14.8431453375859,1.20936685954762,1.00000000000001
pm25,F_RoadTransport,GB,12.9827883928534,10.2213730877263,10.9399821032204,10.9399821032204,1.18672848550928,1
pm25,F_RoadTransport,GE,1.10272453330417,1.11751029252225,0.67409476,4.226034,1.63585982081239,6.26919871028222
pm25,F_RoadTransport,GR,2.99219184549167,2.67326,2.8821235238934,2.8821235238934,1.0381900084038,1
pm25,F_RoadTransport,HR,1.27762355998922,1.19826663427786,,1.19826663427786,,
pm25,F_RoadTransport,HU,2.45319377417928,2.08649500682648,2.26171247159211,2.26171247159211,1.08466208901098,1
pm25,F_RoadTransport,IE,1.48345215208097,1.18934499814966,1.20341587806083,1.20341587806083,1.23270116268649,1
pm25,F_RoadTransport,IS,0.301175009319074,0.264097586540304,0.280805346898588,0.280805346898588,1.07254015155147,1
pm25,F_RoadTransport,IT,14.509729690122,11.4511976482226,13.4621125050973,13.4621125050973,1.07781967240491,0.999999999999998
pm25,F_RoadTransport,KG,,,,0.501738,,
pm25,F_RoadTransport,KZ,15.3764950737207,11.2126689705158,1.88,,8.1789867413408,
pm25,F_RoadTransport,KZT,,,,2.61302399999999,,
pm25,F_RoadTransport,LI,0.00465926834661726,0.00459979265571664,0.00456242387689459,0.0045624238768946,1.02122653929924,1
pm25,F_RoadTransport,LT,1.11208300712528,0.959213618280186,0.930602922071092,0.930602922071093,1.19501344853968,1
pm25,F_RoadTransport,LU,0.460720855830872,0.351113593411077,0.362570615348164,0.362570615348164,1.27070655019425,1
pm25,F_RoadTransport,LV,0.609141854227169,0.564897417899112,0.5886634493915,0.588663449391499,1.0347879673128,1
pm25,F_RoadTransport,MC,0.00239664284548055,0.00197150134181855,0.00189472543593166,0.00189472543593166,1.26490244973256,1
pm25,F_RoadTransport,MD,0.865137986587949,0.822407753518032,,0.759926187897569,,
pm25,F_RoadTransport,ME,0.488605769126937,0.488605769126937,0.488605769126937,0.223458,1,0.457338030206407
pm25,F_RoadTransport,MK,0.4419580164998,0.364538546021623,0.392439033377136,0.392439033377136,1.12618261414143,1
pm25,F_RoadTransport,MT,0.156078714508247,0.118011744682597,0.119679404908607,0.119679404908607,1.30414012859971,1
pm25,F_RoadTransport,NL,1.649590677,1.370519494,1.323602603,1.323602603,1.24628848059163,1
pm25,F_RoadTransport,NO,1.240917743,1.1309595425,1.0899211181,1.0899211181,1.13853903956208,1
pm25,F_RoadTransport,NOA,,,,47.298336668807,,
pm25,F_RoadTransport,PL,12.5473613264485,11.575460488273,10.9752127905329,10.9752127905329,1.14324538083414,0.999999999999998
pm25,F_RoadTransport,PT,4.13276425253143,3.3464374747996,3.49756032085023,3.49756032085023,1.18161343148094,1
pm25,F_RoadTransport,RO,4.37301360162937,4.19564554228665,4.39940703154334,4.39940703154335,0.994000684700294,1
pm25,F_RoadTransport,RS,4.54681144013208,4.57497920428434,5.21916717,5.21916717,0.871175666927733,1
pm25,F_RoadTransport,RU,33.0818435862,32.0487116431,,32.1621058148961,,
pm25,F_RoadTransport,RUE,,,,5.10772534946678,,
pm25,F_RoadTransport,SE,3.81263117797871,3.59516796511284,3.57959711496615,3.57959711496615,1.06510063996818,1
pm25,F_RoadTransport,SI,0.706377333065769,0.549369285295798,0.60082477154108,0.60082477154108,1.17567944353218,1
pm25,F_RoadTransport,SK,1.08305940420454,0.980735014201491,0.99399810172729,0.993998101727291,1.08959906696249,1
pm25,F_RoadTransport,TJ,,,,1.31341323670035,,
pm25,F_RoadTransport,TM,,,,0.818824666053372,,
pm25,F_RoadTransport,TR,6.85239376042056,6.30931562179576,7.82085495138582,4.453384,0.876169396186839,0.56942419053698
pm25,F_RoadTransport,UA,5.79924,5.7003,5.64263,5.415124,1.02775478810413,0.959680858039602
pm25,F_RoadTransport,UZ,,,,2.36170609724628,,
pm25,P_IntShipping,AT,0.0224766825071839,0.0208064530006744,0.0294327132953186,,0.763663284511351,
pm25,P_IntShipping,BE,0.60177986988366,0.555985406987395,0.573114618210557,,1.0500166123185,
pm25,P_IntShipping,BG,0.1760444,0.1843086,0.2298254,,0.765991922563824,
pm25,P_IntShipping,CA,1.26990611940645,0.979256208688265,1.05177403383177,,1.20739443887961,
pm25,P_IntShipping,CY,1.24663633356115,1.23912388320538,1.04632128902636,,1.1914469739225,
pm25,P_IntShipping,DE,5.32745133184629,6.51771669204964,6.14801418914628,,0.866532048877081,
pm25,P_IntShipping,DK,1.65450053189853,1.03256657685265,0.661633109685268,,2.50063140383884,
pm25,P_IntShipping,EE,0.672774,1.086813,1.130776,,0.594966642376563,
pm25,P_IntShipping,ES,22.694119612,16.66265255,19.225031052,,1.18044644768671,
pm25,P_IntShipping,FI,0.503301204301075,0.482169935483871,0.410613978494623,,1.22572837424156,
pm25,P_IntShipping,FR,11.5143898342212,3.12558522107048,3.39970275574706,,3.38688134271639,
pm25,P_IntShipping,GB,5.360946640972,2.779267664432,2.854237853354,,1.87824102839656,
pm25,P_IntShipping,GR,12.13041284476,8.68847764507766,8.38545190464397,,1.44660216082595,
pm25,P_IntShipping,HR,0.0547410307,0.02268054756,,,,
pm25,P_IntShipping,IE,0.164572573553012,0.184396683173516,0.210304459521943,,0.782544383162929,
pm25,P_IntShipping,IS,0.148868636,0.02597460952,0.05588153,,2.66400429623169,
pm25,P_IntShipping,IT,12.9102955586153,10.0255671620986,12.534890346991,,1.02994882294398,
