Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,terrestrial,pmco,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,22770.302100707,22770.302100707,22770.302100707,1
uk,sea,pmco,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.000392986896112943,0.000392986896112943,0.000392986896112943,1
uk,outwith,pmco,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,terrestrial,pmco,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,794.15591840926,794.15591840926,794.15591840926,1
ie,sea,pmco,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,outwith,pmco,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,terrestrial,pmco,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,sea,pmco,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,outwith,pmco,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,terrestrial,pmco,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,2.08922363879208,2.08922363879208,2.08922363879208,1
ie,sea,pmco,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,4.80036275825002,4.80036275825002,4.80036275825002,1
ie,outwith,pmco,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,2.47762528293669,2.47762528293669,2.47762528293669,1
uk,terrestrial,pmco,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,sea,pmco,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,outwith,pmco,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,terrestrial,pmco,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,sea,pmco,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,outwith,pmco,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,terrestrial,pmco,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,305.685025726553,305.685025726553,305.685025726553,1
uk,sea,pmco,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,82.1675990490014,82.1675990490014,82.1675990490014,1
uk,outwith,pmco,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,477.058964860361,477.058964860361,477.058964860361,1
ie,terrestrial,pmco,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,2.04209499531494,2.04209499531494,2.04209499531494,1
ie,sea,pmco,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,0.123922632682953,0.123922632682953,0.123922632682953,1
ie,outwith,pmco,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,0.5231740894301,0.5231740894301,0.5231740894301,1
uk,terrestrial,pmco,masked,2010,2024,sec10,J_Waste,9,Waste,annual,401.388921676941,401.388921676941,401.388921676941,1
uk,sea,pmco,masked,2010,2024,sec10,J_Waste,9,Waste,annual,0.00431287985993204,0.00431287985993204,0.00431287985993204,1
uk,outwith,pmco,masked,2010,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,pmco,masked,2010,2024,sec10,J_Waste,9,Waste,annual,0.332885647709972,0.332885647709972,0.332885647709972,1
ie,sea,pmco,masked,2010,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,pmco,masked,2010,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,terrestrial,pmco,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,12479.507470082,12479.507470082,12479.507470082,1
uk,sea,pmco,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0.116686665320864,0.116686665320864,0.116686665320864,1
uk,outwith,pmco,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,pmco,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,917.761255537027,917.761255537027,917.761255537027,1
ie,sea,pmco,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,pmco,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,pmco,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,pmco,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,pmco,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,pmco,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,1054.97126916437,1054.97126916437,1054.97126916437,1
ie,sea,pmco,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0.000230835626152312,0.000230835626152312,0.000230835626152312,1
ie,outwith,pmco,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,pmco,masked,2010,2024,sec13,M_Other,11,Other,annual,300.5502240032,300.5502240032,300.5502240032,1
uk,sea,pmco,masked,2010,2024,sec13,M_Other,11,Other,annual,9.52592932669977e-05,9.52592932669977e-05,9.52592932669977e-05,1
uk,outwith,pmco,masked,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,pmco,masked,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,pmco,masked,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,pmco,masked,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
