Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
sea,pm25,grouped,2010,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ow,pm25,grouped,2010,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,pm25,grouped,2010,2024,sec05,E_Solvents,6,Solvents,annual,2230.71065134027,2230.71065134027,2230.71065134027,1
ie,pm25,grouped,2010,2024,sec05,E_Solvents,6,Solvents,annual,155.255577504487,155.255577504487,155.255577504487,1
sea,pm25,grouped,2010,2024,sec05,E_Solvents,6,Solvents,annual,0.00135714334064565,0.00135714334064565,0.00135714334064565,1
ow,pm25,grouped,2010,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,pm25,grouped,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,26944.0215071857,26944.0215071857,26944.0215071857,1
ie,pm25,grouped,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,2304.12307973595,2304.12307973595,2304.12307973595,1
sea,pm25,grouped,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.00592474081967734,0.00592474081967734,0.00592474081967734,1
ow,pm25,grouped,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,pm25,grouped,2010,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,pm25,grouped,2010,2024,sec07,G_Shipping,8,Shipping,annual,11.8819831601646,11.8819831601646,11.8819831601646,1
sea,pm25,grouped,2010,2024,sec07,G_Shipping,8,Shipping,annual,27.3009885846306,27.3009885846306,27.3009885846306,1
ow,pm25,grouped,2010,2024,sec07,G_Shipping,8,Shipping,annual,14.0909384171186,14.0909384171186,14.0909384171186,1
uk,pm25,grouped,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,pm25,grouped,2010,2024,sec08,H_Aviation,8,Aviation,annual,8.05840380133932,8.05840380133932,8.05840380133932,1
sea,pm25,grouped,2010,2024,sec08,H_Aviation,8,Aviation,annual,4.10612571879748e-05,4.10612571879748e-05,4.10612571879748e-05,1
ow,pm25,grouped,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,pm25,grouped,2010,2024,sec09,I_Offroad,8,Offroad,annual,9815.72843734975,9815.72843734975,9815.72843734975,1
ie,pm25,grouped,2010,2024,sec09,I_Offroad,8,Offroad,annual,323.28773566635,323.28773566635,323.28773566635,1
sea,pm25,grouped,2010,2024,sec09,I_Offroad,8,Offroad,annual,1622.86211284107,1622.86211284107,1622.86211284107,1
ow,pm25,grouped,2010,2024,sec09,I_Offroad,8,Offroad,annual,9402.91578744583,9402.91578744583,9402.91578744583,1
uk,pm25,grouped,2010,2024,sec10,J_Waste,9,Waste,annual,5157.87550809164,5157.87550809164,5157.87550809164,1
ie,pm25,grouped,2010,2024,sec10,J_Waste,9,Waste,annual,428.445271088631,428.445271088631,428.445271088631,1
sea,pm25,grouped,2010,2024,sec10,J_Waste,9,Waste,annual,0.0404596392225175,0.0404596392225175,0.0404596392225175,1
ow,pm25,grouped,2010,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,pm25,grouped,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,2782.18368432249,2782.18368432249,2782.18368432249,1
ie,pm25,grouped,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,680.389589634754,680.389589634754,680.389589634754,1
sea,pm25,grouped,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0.0497488757735446,0.0497488757735446,0.0497488757735446,1
ow,pm25,grouped,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,pm25,grouped,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,pm25,grouped,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,50.3604497701219,50.3604497701219,50.3604497701219,1
sea,pm25,grouped,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,5.02298790577734e-05,5.02298790577734e-05,5.02298790577734e-05,1
ow,pm25,grouped,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,pm25,grouped,2010,2024,sec13,M_Other,11,Other,annual,2637.99059303913,2637.99059303913,2637.99059303913,1
ie,pm25,grouped,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
sea,pm25,grouped,2010,2024,sec13,M_Other,11,Other,annual,0.00123021453350554,0.00123021453350554,0.00123021453350554,1
ow,pm25,grouped,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
