Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,sea,voc,masked,2010,2024,sec04,D_Fugitive,5,Fugitive,annual,0.00324686103411264,0.00324686103411264,0.00324686103411264,1
uk,outwith,voc,masked,2010,2024,sec04,D_Fugitive,5,Fugitive,annual,50367.431855597,50367.431855597,50367.431855597,1
ie,terrestrial,voc,masked,2010,2024,sec04,D_Fugitive,5,Fugitive,annual,6223.04033660809,6223.04033660809,6223.04033660809,1
ie,sea,voc,masked,2010,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ie,outwith,voc,masked,2010,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,terrestrial,voc,masked,2010,2024,sec05,E_Solvents,6,Solvents,annual,337142.951934926,337142.951934926,337142.951934926,1
uk,sea,voc,masked,2010,2024,sec05,E_Solvents,6,Solvents,annual,2.04003394920728,2.04003394920728,2.04003394920728,1
uk,outwith,voc,masked,2010,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
ie,terrestrial,voc,masked,2010,2024,sec05,E_Solvents,6,Solvents,annual,19344.2848042668,19344.2848042668,19344.2848042668,1
ie,sea,voc,masked,2010,2024,sec05,E_Solvents,6,Solvents,annual,0.0546719390276658,0.0546719390276658,0.0546719390276658,1
ie,outwith,voc,masked,2010,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,terrestrial,voc,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,98337.8665337496,98337.8665337496,98337.8665337496,1
uk,sea,voc,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.11797714258126,0.11797714258126,0.11797714258126,1
uk,outwith,voc,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,terrestrial,voc,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,11583.6290065911,11583.6290065911,11583.6290065911,1
ie,sea,voc,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,outwith,voc,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,terrestrial,voc,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,sea,voc,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,outwith,voc,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,terrestrial,voc,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,24.348909134094,24.348909134094,24.348909134094,1
ie,sea,voc,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,55.9459882544478,55.9459882544478,55.9459882544478,1
ie,outwith,voc,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,28.8755651735654,28.8755651735654,28.8755651735654,1
uk,terrestrial,voc,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,sea,voc,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,outwith,voc,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,terrestrial,voc,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,128.579103724439,128.579103724439,128.579103724439,1
ie,sea,voc,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0.000567576911545673,0.000567576911545673,0.000567576911545673,1
ie,outwith,voc,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,terrestrial,voc,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,36980.5148084246,36980.5148084246,36980.5148084246,1
uk,sea,voc,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,1508.48469301267,1508.48469301267,1508.48469301267,1
uk,outwith,voc,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,9292.59736203007,9292.59736203007,9292.59736203007,1
ie,terrestrial,voc,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,708.518397146462,708.518397146462,708.518397146462,1
ie,sea,voc,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,8.60970742384821,8.60970742384821,8.60970742384821,1
ie,outwith,voc,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,36.3482907752057,36.3482907752057,36.3482907752057,1
uk,terrestrial,voc,masked,2010,2024,sec10,J_Waste,9,Waste,annual,36226.4200450639,36226.4200450639,36226.4200450639,1
uk,sea,voc,masked,2010,2024,sec10,J_Waste,9,Waste,annual,0.571513163692499,0.571513163692499,0.571513163692499,1
uk,outwith,voc,masked,2010,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,voc,masked,2010,2024,sec10,J_Waste,9,Waste,annual,330.731957194238,330.731957194238,330.731957194238,1
ie,sea,voc,masked,2010,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,voc,masked,2010,2024,sec10,J_Waste,9,Waste,annual,3.3049408192086e-05,3.3049408192086e-05,3.3049408192086e-05,1
uk,terrestrial,voc,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,114081.113093312,114081.113093312,114081.113093312,1
uk,sea,voc,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,1.84895613754659,1.84895613754659,1.84895613754659,1
uk,outwith,voc,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,voc,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,35770.417025366,35770.417025366,35770.417025366,1
ie,sea,voc,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,voc,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,voc,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,voc,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,voc,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,voc,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,4750.15858510549,4750.15858510549,4750.15858510549,1
ie,sea,voc,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,outwith,voc,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,voc,masked,2010,2024,sec13,M_Other,11,Other,annual,94696.4186454209,94696.4186454209,94696.4186454209,1
uk,sea,voc,masked,2010,2024,sec13,M_Other,11,Other,annual,2.37023619416174,2.37023619416174,2.37023619416174,1
uk,outwith,voc,masked,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,voc,masked,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,voc,masked,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,voc,masked,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
