Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,co,NetCDF_input,2010,2024,allISO,annual,uk_co_sec13_annual,sec13,M_Other,57510.0254519586,57510.0254519597,57510.0254519586,57510.0254519586,1
IE,14,co,NetCDF_input,2010,2024,allISO,annual,ie_co_sec01_annual,sec01,A_PublicPower,16350.7805238947,16350.7805238947,16350.7805238947,16350.7805238947,1
IE,14,co,NetCDF_input,2010,2024,allISO,annual,ie_co_sec02_annual,sec02,B_Industry,9800.17639572565,9800.17639572566,9800.17639572565,9800.17639572565,1
IE,14,co,NetCDF_input,2010,2024,allISO,annual,ie_co_sec03_annual,sec03,C_OtherStationaryComb,110711.533000809,110711.533000809,110711.533000809,110711.533000809,1
IE,14,co,NetCDF_input,2010,2024,allISO,annual,ie_co_sec04_annual,sec04,D_Fugitive,0,0,0,0,
IE,14,co,NetCDF_input,2010,2024,allISO,annual,ie_co_sec05_annual,sec05,E_Solvents,277.919857118222,277.919857118223,277.919857118222,277.919857118222,1
IE,14,co,NetCDF_input,2010,2024,allISO,annual,ie_co_sec06_annual,sec06,F_RoadTransport,85313.3445814425,85313.3445814412,85313.3445814425,85313.3445814425,1
IE,14,co,NetCDF_input,2010,2024,allISO,annual,ie_co_sec07_annual,sec07,G_Shipping,53.4284646250834,53.4284646250826,53.4284646250834,53.4284646250834,1
IE,14,co,NetCDF_input,2010,2024,allISO,annual,ie_co_sec08_annual,sec08,H_Aviation,979.033995290302,979.0339952903,979.033995290302,979.033995290302,1
IE,14,co,NetCDF_input,2010,2024,allISO,annual,ie_co_sec09_annual,sec09,I_Offroad,2285.35141586323,2285.35141586323,2285.35141586323,2285.35141586323,1
IE,14,co,NetCDF_input,2010,2024,allISO,annual,ie_co_sec10_annual,sec10,J_Waste,161.049907454337,161.049907454339,161.049907454337,161.049907454337,1
IE,14,co,NetCDF_input,2010,2024,allISO,annual,ie_co_sec11_annual,sec11,K_AgriLivestock,0,0,0,0,
IE,14,co,NetCDF_input,2010,2024,allISO,annual,ie_co_sec12_annual,sec12,L_AgriOther,0,0,0,0,
IE,14,co,NetCDF_input,2010,2024,allISO,annual,ie_co_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,co,NetCDF_input,2010,2024,allISO,annual,sea_co_sec01_annual,sec01,A_PublicPower,0.0191432989651754,0.0191432989651754,0.0191432989651754,0.0191432989651754,1
SEA,171,co,NetCDF_input,2010,2024,allISO,annual,sea_co_sec02_annual,sec02,B_Industry,0.544977125716312,0.544977125716312,0.544977125716312,0.544977125716312,1
SEA,171,co,NetCDF_input,2010,2024,allISO,annual,sea_co_sec03_annual,sec03,C_OtherStationaryComb,3.13319687433993,3.13319687433993,3.13319687433993,3.13319687433993,1
SEA,171,co,NetCDF_input,2010,2024,allISO,annual,sea_co_sec04_annual,sec04,D_Fugitive,0,0,0,0,
SEA,171,co,NetCDF_input,2010,2024,allISO,annual,sea_co_sec05_annual,sec05,E_Solvents,0.00180726449197243,0.00180726449197243,0.00180726449197243,0.00180726449197243,1
SEA,171,co,NetCDF_input,2010,2024,allISO,annual,sea_co_sec06_annual,sec06,F_RoadTransport,1.51728594421135,1.51728594421135,1.51728594421135,1.51728594421135,1
SEA,171,co,NetCDF_input,2010,2024,allISO,annual,sea_co_sec07_annual,sec07,G_Shipping,122.761481972097,122.761481972099,122.761481972097,122.761481972097,1
SEA,171,co,NetCDF_input,2010,2024,allISO,annual,sea_co_sec08_annual,sec08,H_Aviation,0.0046525854392631,0.0046525854392631,0.0046525854392631,0.0046525854392631,1
SEA,171,co,NetCDF_input,2010,2024,allISO,annual,sea_co_sec09_annual,sec09,I_Offroad,2091.14742191334,2091.1474219133,2091.14742191334,2091.14742191334,1
SEA,171,co,NetCDF_input,2010,2024,allISO,annual,sea_co_sec10_annual,sec10,J_Waste,0.414817200986124,0.414817200986124,0.414817200986124,0.414817200986124,1
SEA,171,co,NetCDF_input,2010,2024,allISO,annual,sea_co_sec11_annual,sec11,K_AgriLivestock,0,0,0,0,
SEA,171,co,NetCDF_input,2010,2024,allISO,annual,sea_co_sec12_annual,sec12,L_AgriOther,0,0,0,0,
SEA,171,co,NetCDF_input,2010,2024,allISO,annual,sea_co_sec13_annual,sec13,M_Other,0.515227863750837,0.515227863750837,0.515227863750837,0.515227863750837,1
