Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
uk,pmco,grouped,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,pmco,grouped,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
sea,pmco,grouped,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ow,pmco,grouped,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,pmco,grouped,2010,2024,sec09,I_Offroad,8,Offroad,annual,305.685025726553,305.685025726553,305.685025726553,1
ie,pmco,grouped,2010,2024,sec09,I_Offroad,8,Offroad,annual,2.04209499531494,2.04209499531494,2.04209499531494,1
sea,pmco,grouped,2010,2024,sec09,I_Offroad,8,Offroad,annual,82.2915216816853,82.2915216816853,82.2915216816853,1
ow,pmco,grouped,2010,2024,sec09,I_Offroad,8,Offroad,annual,477.582138949745,477.582138949745,477.582138949745,1
uk,pmco,grouped,2010,2024,sec10,J_Waste,9,Waste,annual,401.388921676941,401.388921676941,401.388921676941,1
ie,pmco,grouped,2010,2024,sec10,J_Waste,9,Waste,annual,0.332885647709972,0.332885647709972,0.332885647709972,1
sea,pmco,grouped,2010,2024,sec10,J_Waste,9,Waste,annual,0.00431287985993204,0.00431287985993204,0.00431287985993204,1
ow,pmco,grouped,2010,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,pmco,grouped,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,12479.507470082,12479.507470082,12479.507470082,1
ie,pmco,grouped,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,917.761255537027,917.761255537027,917.761255537027,1
sea,pmco,grouped,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0.116686665320864,0.116686665320864,0.116686665320864,1
ow,pmco,grouped,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,pmco,grouped,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,pmco,grouped,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,1054.97126916437,1054.97126916437,1054.97126916437,1
sea,pmco,grouped,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0.000230835626152312,0.000230835626152312,0.000230835626152312,1
ow,pmco,grouped,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,pmco,grouped,2010,2024,sec13,M_Other,11,Other,annual,300.5502240032,300.5502240032,300.5502240032,1
ie,pmco,grouped,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
sea,pmco,grouped,2010,2024,sec13,M_Other,11,Other,annual,9.52592932669977e-05,9.52592932669977e-05,9.52592932669977e-05,1
ow,pmco,grouped,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
