Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
ie,terrestrial,co,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,85313.3445814423,85313.3445814423,85313.3445814423,1
ie,sea,co,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,outwith,co,masked,2010,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,terrestrial,co,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,sea,co,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,outwith,co,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,terrestrial,co,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,53.4284646250825,53.4284646250825,53.4284646250825,1
ie,sea,co,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,122.761481972102,122.761481972102,122.761481972102,1
ie,outwith,co,masked,2010,2024,sec07,G_Shipping,8,Shipping,annual,63.3612398248115,63.3612398248115,63.3612398248115,1
uk,terrestrial,co,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,sea,co,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,outwith,co,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,terrestrial,co,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,979.033995290301,979.033995290301,979.033995290301,1
ie,sea,co,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0.0046525854392631,0.0046525854392631,0.0046525854392631,1
ie,outwith,co,masked,2010,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,terrestrial,co,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,441222.536744949,441222.536744949,441222.536744949,1
uk,sea,co,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,2072.83944793674,2072.83944793674,2072.83944793674,1
uk,outwith,co,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,10670.0591426408,10670.0591426408,10670.0591426408,1
ie,terrestrial,co,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,2285.35141586325,2285.35141586325,2285.35141586325,1
ie,sea,co,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,18.3079739765544,18.3079739765544,18.3079739765544,1
ie,outwith,co,masked,2010,2024,sec09,I_Offroad,8,Offroad,annual,77.2922362200377,77.2922362200377,77.2922362200377,1
uk,terrestrial,co,masked,2010,2024,sec10,J_Waste,9,Waste,annual,30977.4422730743,30977.4422730743,30977.4422730743,1
uk,sea,co,masked,2010,2024,sec10,J_Waste,9,Waste,annual,0.414817200986124,0.414817200986124,0.414817200986124,1
uk,outwith,co,masked,2010,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,co,masked,2010,2024,sec10,J_Waste,9,Waste,annual,161.049907454346,161.049907454346,161.049907454346,1
ie,sea,co,masked,2010,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,co,masked,2010,2024,sec10,J_Waste,9,Waste,annual,0.000130880160547936,0.000130880160547936,0.000130880160547936,1
uk,terrestrial,co,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,sea,co,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,outwith,co,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,co,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,sea,co,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,co,masked,2010,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,co,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,co,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,co,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,co,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,sea,co,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,outwith,co,masked,2010,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,co,masked,2010,2024,sec13,M_Other,11,Other,annual,57510.025451959,57510.025451959,57510.025451959,1
uk,sea,co,masked,2010,2024,sec13,M_Other,11,Other,annual,0.515227863750837,0.515227863750837,0.515227863750837,1
uk,outwith,co,masked,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,co,masked,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,co,masked,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,co,masked,2010,2024,sec13,M_Other,11,Other,annual,0,0,0,
