Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
ie,terrestrial,co,masked,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,sea,co,masked,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,co,masked,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,co,masked,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,co,masked,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,co,masked,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,co,masked,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,sea,co,masked,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,outwith,co,masked,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,co,masked,2015,2024,sec13,M_Other,11,Other,annual,56938.7530110509,56938.7530110509,56938.7530110509,1
uk,sea,co,masked,2015,2024,sec13,M_Other,11,Other,annual,0.510109878198979,0.510109878198979,0.510109878198979,1
uk,outwith,co,masked,2015,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,co,masked,2015,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,co,masked,2015,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,co,masked,2015,2024,sec13,M_Other,11,Other,annual,0,0,0,
