Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
ow,nox,grouped,2015,2024,sec07,G_Shipping,8,Shipping,annual,1001.94815594659,1001.94815594659,1001.94815594659,1
uk,nox,grouped,2015,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,nox,grouped,2015,2024,sec08,H_Aviation,8,Aviation,annual,1163.7056533387,1163.7056533387,1163.7056533387,1
sea,nox,grouped,2015,2024,sec08,H_Aviation,8,Aviation,annual,0.00593280597286826,0.00593280597286826,0.00593280597286826,1
ow,nox,grouped,2015,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,nox,grouped,2015,2024,sec09,I_Offroad,8,Offroad,annual,114180.040527019,114180.040527019,114180.040527019,1
ie,nox,grouped,2015,2024,sec09,I_Offroad,8,Offroad,annual,5205.35635308802,5205.35635308802,5205.35635308802,1
sea,nox,grouped,2015,2024,sec09,I_Offroad,8,Offroad,annual,45811.3594621578,45811.3594621578,45811.3594621578,1
ow,nox,grouped,2015,2024,sec09,I_Offroad,8,Offroad,annual,287145.618695035,287145.618695035,287145.618695035,1
uk,nox,grouped,2015,2024,sec10,J_Waste,9,Waste,annual,3534.47805065528,3534.47805065528,3534.47805065528,1
ie,nox,grouped,2015,2024,sec10,J_Waste,9,Waste,annual,15.676665,15.676665,15.676665,1
sea,nox,grouped,2015,2024,sec10,J_Waste,9,Waste,annual,0.0502786471849625,0.0502786471849625,0.0502786471849625,1
ow,nox,grouped,2015,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,nox,grouped,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,28214.0683183359,28214.0683183359,28214.0683183359,1
ie,nox,grouped,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,928.735854917426,928.735854917426,928.735854917426,1
sea,nox,grouped,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,3.27118776806931,3.27118776806931,3.27118776806931,1
ow,nox,grouped,2015,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,nox,grouped,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,nox,grouped,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,30072.9566859992,30072.9566859992,30072.9566859992,1
sea,nox,grouped,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ow,nox,grouped,2015,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,nox,grouped,2015,2024,sec13,M_Other,11,Other,annual,1906.5513615343,1906.5513615343,1906.5513615343,1
ie,nox,grouped,2015,2024,sec13,M_Other,11,Other,annual,0,0,0,
sea,nox,grouped,2015,2024,sec13,M_Other,11,Other,annual,0.0144932034273111,0.0144932034273111,0.0144932034273111,1
ow,nox,grouped,2015,2024,sec13,M_Other,11,Other,annual,0,0,0,
