Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
IE,14,nox,NetCDF_input,2020,2024,allISO,annual,ie_nox_sec06_annual,sec06,F_RoadTransport,26762.8148225824,26762.8148225819,26762.8148225824,26762.8148225824,1
IE,14,nox,NetCDF_input,2020,2024,allISO,annual,ie_nox_sec07_annual,sec07,G_Shipping,1325.67308985042,1325.67308985041,1325.67308985042,1325.67308985042,1
IE,14,nox,NetCDF_input,2020,2024,allISO,annual,ie_nox_sec08_annual,sec08,H_Aviation,563.693201935441,563.693201935441,563.693201935441,563.693201935441,1
IE,14,nox,NetCDF_input,2020,2024,allISO,annual,ie_nox_sec09_annual,sec09,I_Offroad,4483.63328257267,4483.63328257264,4483.63328257267,4483.63328257267,1
IE,14,nox,NetCDF_input,2020,2024,allISO,annual,ie_nox_sec10_annual,sec10,J_Waste,15.11713602,15.11713602,15.11713602,15.11713602,1
IE,14,nox,NetCDF_input,2020,2024,allISO,annual,ie_nox_sec11_annual,sec11,K_AgriLivestock,933.374944004427,933.374944004425,933.374944004427,933.374944004427,1
IE,14,nox,NetCDF_input,2020,2024,allISO,annual,ie_nox_sec12_annual,sec12,L_AgriOther,33472.6740361024,33472.6740361025,33472.6740361024,33472.6740361024,1
IE,14,nox,NetCDF_input,2020,2024,allISO,annual,ie_nox_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,nox,NetCDF_input,2020,2024,allISO,annual,sea_nox_sec01_annual,sec01,A_PublicPower,373.866074138568,373.866074138568,373.866074138568,373.866074138568,1
SEA,171,nox,NetCDF_input,2020,2024,allISO,annual,sea_nox_sec02_annual,sec02,B_Industry,0.736365185730344,0.736365185730344,0.736365185730344,0.736365185730344,1
SEA,171,nox,NetCDF_input,2020,2024,allISO,annual,sea_nox_sec03_annual,sec03,C_OtherStationaryComb,1.2615042405917,1.2615042405917,1.2615042405917,1.2615042405917,1
SEA,171,nox,NetCDF_input,2020,2024,allISO,annual,sea_nox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
SEA,171,nox,NetCDF_input,2020,2024,allISO,annual,sea_nox_sec05_annual,sec05,E_Solvents,3.80591791815584e-05,3.80591791815584e-05,3.80591791815584e-05,3.80591791815584e-05,1
SEA,171,nox,NetCDF_input,2020,2024,allISO,annual,sea_nox_sec06_annual,sec06,F_RoadTransport,0.0842545504211575,0.0842545504211575,0.0842545504211575,0.0842545504211575,1
SEA,171,nox,NetCDF_input,2020,2024,allISO,annual,sea_nox_sec07_annual,sec07,G_Shipping,3045.97175744935,3045.97175744937,3045.97175744935,3045.97175744935,1
SEA,171,nox,NetCDF_input,2020,2024,allISO,annual,sea_nox_sec08_annual,sec08,H_Aviation,0.00287382155935478,0.00287382155935478,0.00287382155935478,0.00287382155935478,1
SEA,171,nox,NetCDF_input,2020,2024,allISO,annual,sea_nox_sec09_annual,sec09,I_Offroad,34125.4833134714,34125.4833134716,34125.4833134714,34125.4833134714,1
SEA,171,nox,NetCDF_input,2020,2024,allISO,annual,sea_nox_sec10_annual,sec10,J_Waste,0.0515986030170859,0.0515986030170859,0.0515986030170859,0.0515986030170859,1
SEA,171,nox,NetCDF_input,2020,2024,allISO,annual,sea_nox_sec11_annual,sec11,K_AgriLivestock,3.03522063780697,3.03522063780697,3.03522063780697,3.03522063780697,1
SEA,171,nox,NetCDF_input,2020,2024,allISO,annual,sea_nox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
SEA,171,nox,NetCDF_input,2020,2024,allISO,annual,sea_nox_sec13_annual,sec13,M_Other,0.0141912734706003,0.0141912734706003,0.0141912734706003,0.0141912734706003,1
