Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
ow,voc,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,4.39587205515378e-05,4.39587205515378e-05,4.39587205515378e-05,1
uk,voc,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,129388.35096027,129388.35096027,129388.35096027,1
ie,voc,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,39925.6034910885,39925.6034910885,39925.6034910885,1
sea,voc,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,2.09704638347398,2.09704638347398,2.09704638347398,1
ow,voc,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,voc,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,voc,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,4694.71864241189,4694.71864241189,4694.71864241189,1
sea,voc,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ow,voc,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,voc,grouped,2020,2024,sec13,M_Other,11,Other,annual,93964.2097465218,93964.2097465218,93964.2097465218,1
ie,voc,grouped,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
sea,voc,grouped,2020,2024,sec13,M_Other,11,Other,annual,2.35190912267702,2.35190912267702,2.35190912267702,1
ow,voc,grouped,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
