Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
uk,nox,grouped,2020,2024,sec09,I_Offroad,8,Offroad,annual,85009.192223007,85009.192223007,85009.192223007,1
ie,nox,grouped,2020,2024,sec09,I_Offroad,8,Offroad,annual,4483.63328257261,4483.63328257261,4483.63328257261,1
sea,nox,grouped,2020,2024,sec09,I_Offroad,8,Offroad,annual,34125.4833134714,34125.4833134714,34125.4833134714,1
ow,nox,grouped,2020,2024,sec09,I_Offroad,8,Offroad,annual,213861.582145511,213861.582145511,213861.582145511,1
uk,nox,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,3878.7441913281,3878.7441913281,3878.7441913281,1
ie,nox,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,15.11713602,15.11713602,15.11713602,1
sea,nox,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,0.0515986030170859,0.0515986030170859,0.0515986030170859,1
ow,nox,grouped,2020,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,nox,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,26178.8464949083,26178.8464949083,26178.8464949083,1
ie,nox,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,933.374944004429,933.374944004429,933.374944004429,1
sea,nox,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,3.03522063780697,3.03522063780697,3.03522063780697,1
ow,nox,grouped,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,nox,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,nox,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,33472.6740361023,33472.6740361023,33472.6740361023,1
sea,nox,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ow,nox,grouped,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,nox,grouped,2020,2024,sec13,M_Other,11,Other,annual,1866.83309131582,1866.83309131582,1866.83309131582,1
ie,nox,grouped,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
sea,nox,grouped,2020,2024,sec13,M_Other,11,Other,annual,0.0141912734706003,0.0141912734706003,0.0141912734706003,1
ow,nox,grouped,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
