EMEP_iso,EMEP_code,Name,layer,Month,Pollutant,Year,GNFR,Sector,emis_kt
CZ,46,Czech Republic,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.0380189467928475
SK,47,Slovakia,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.00296660550517029
SI,48,Slovenia,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.00327660584950513
HR,49,Croatia,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.0139474280315217
BA,50,Bosnia and Herzegovina,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.00134201085940003
MK,52,The former Yugoslav Republic of Macedonia,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.106265422940254
GE,54,Georgia,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.0174501787519772
CY,55,Cyprus,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0
AM,56,Armenia,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.000561388381641352
LI,59,Liechtenstein,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,2.98642448615283e-06
DE,60,Germany,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.0292571251440708
RU,61,Russian Federation in the former official EMEP domain,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,1.81201932723256
NOA,63,North Africa,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.623685583906947
KG,68,Kyrgyzstan,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.00440112519612603
AZ,69,Azerbaijan,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.00406225683442495
RS,72,Serbia,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.112779313504696
ME,73,Montenegro,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0
UZ,76,Uzbekistan (in the original EMEP domain),Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.188540111599792
TM,77,Turkmenistan (in the original EMEP domain),Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.0623412656784058
CAS,80,Caspian Sea,Emis_EUR_PublicPower_4,4,pmco,2021,A_PublicPower,PublicPower,0.00327713999215954
